source_file,page_num,flags,accepted,reason,original_score,best_score,original_avg_confidence,chosen_avg_confidence,original_char_count,chosen_char_count,candidate_count,elapsed_s
"燃气蒸汽轮机动力装置热工基础 (清华大学燃气轮机教研组) (z-library.sk, 1lib.sk, z-lib.sk).pdf",351,版面顺序medium,False,quality_not_improved_enough,96.1527,103.0107,0.5688,0.5688,418,418,2,5.349
"燃气蒸汽轮机动力装置热工基础 (清华大学燃气轮机教研组) (z-library.sk, 1lib.sk, z-lib.sk).pdf",355,版面顺序medium,False,quality_not_improved_enough,96.4441,92.7797,0.5393,0.5393,536,536,2,5.558
"燃气蒸汽轮机动力装置热工基础 (清华大学燃气轮机教研组) (z-library.sk, 1lib.sk, z-lib.sk).pdf",365,版面顺序medium,False,quality_not_improved_enough,78.8458,76.1096,0.4848,0.4848,336,336,2,5.438
"燃气蒸汽轮机动力装置热工基础 (清华大学燃气轮机教研组) (z-library.sk, 1lib.sk, z-lib.sk).pdf",373,版面顺序medium,True,quality_improved,74.7625,112.9603,0.4669,0.4662,278,5214,2,4.185
"燃气蒸汽轮机动力装置热工基础 (清华大学燃气轮机教研组) (z-library.sk, 1lib.sk, z-lib.sk).pdf",375,版面顺序medium,False,quality_not_improved_enough,86.3528,86.9085,0.5019,0.5019,363,363,2,5.319
"燃气蒸汽轮机动力装置热工基础 (清华大学燃气轮机教研组) (z-library.sk, 1lib.sk, z-lib.sk).pdf",397,版面顺序medium,True,quality_improved,87.9615,105.4863,0.5268,0.5981,359,508,2,5.46
"燃气蒸汽轮机动力装置热工基础 (清华大学燃气轮机教研组) (z-library.sk, 1lib.sk, z-lib.sk).pdf",415,版面顺序medium,False,quality_not_improved_enough,86.9522,84.541,0.4883,0.4883,440,440,2,4.833
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",116,平均置信度偏低、版面顺序high,False,candidate_lost_too_much_text,100.6031,163.4242,0.3269,0.3269,8851,8851,4,33.181
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",160,平均置信度偏低、版面顺序high,False,candidate_lost_too_much_text,109.6856,136.65,0.4256,0.4256,10837,10837,4,22.952
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",268,平均置信度偏低、版面顺序high,False,candidate_lost_too_much_text,103.5689,141.3023,0.3527,0.3527,3688,3688,4,20.992
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",472,平均置信度偏低、版面顺序high,True,quality_improved,85.5153,123.6138,0.3835,0.7449,972,789,4,14.304
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",74,平均置信度偏低,False,candidate_lost_too_much_text,110.3967,132.6645,0.4451,0.4451,13312,13312,4,20.998
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",117,平均置信度偏低,False,candidate_lost_too_much_text,102.6252,173.1324,0.3442,0.3442,7164,7164,4,33.865
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",208,平均置信度偏低,False,candidate_lost_too_much_text,109.6167,165.8866,0.4226,0.4226,13842,13842,4,29.339
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",246,平均置信度偏低,False,quality_not_improved_enough,53.7019,52.1534,0.3473,0.3473,350,350,4,12.464
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",468,平均置信度偏低,False,candidate_lost_too_much_text,96.7776,165.4058,0.2908,0.2908,4822,4822,4,34.535
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",469,平均置信度偏低,True,quality_improved,65.206,145.1737,0.3964,0.7656,551,2773,4,14.486
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",470,平均置信度偏低,False,candidate_lost_too_much_text,98.1613,145.9203,0.3129,0.3129,12777,12777,4,22.304
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",471,平均置信度偏低,True,quality_improved,53.5714,129.8819,0.335,0.8255,420,698,4,13.289
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",475,平均置信度偏低,False,candidate_lost_too_much_text,97.3088,169.9446,0.2979,0.2979,28985,28985,4,31.261
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",490,平均置信度偏低,True,quality_improved,67.3248,127.5554,0.3528,0.7834,564,897,4,13.629
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",1,文字极短,False,quality_not_improved_enough,102.1536,109.4034,0.7733,0.7733,24,24,5,14.434
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",7,版面顺序high,True,quality_improved,99.1691,142.9488,0.598,0.7295,692,1188,2,15.858
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",8,版面顺序high,True,quality_improved,101.3315,138.6664,0.5668,0.7162,758,1097,2,10.874
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",9,版面顺序high,True,quality_improved,106.9729,139.2135,0.5498,0.6789,882,1351,2,9.868
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",10,版面顺序high,True,quality_improved,109.9449,146.732,0.6101,0.7189,778,1361,2,11.683
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",12,版面顺序high,True,quality_improved,101.1471,157.7863,0.4861,0.8305,782,1430,2,9.039
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",16,版面顺序high,True,quality_improved,152.7324,177.9902,0.6701,0.9056,1543,1505,2,16.556
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",18,版面顺序high,True,quality_improved,117.9233,156.5495,0.4722,0.8436,1404,1642,2,9.236
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",20,版面顺序high,True,quality_improved,131.4385,163.0133,0.5776,0.8358,1191,1337,2,12.245
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",22,版面顺序high,True,quality_improved,125.3,149.6248,0.523,0.8141,2425,17725,2,12.45
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",23,版面顺序high,True,quality_improved,126.404,159.8049,0.6015,0.8621,994,1082,2,8.537
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",26,版面顺序high,True,quality_improved,99.174,137.1024,0.4739,0.7205,758,982,2,10.226
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",27,版面顺序high,True,quality_improved,103.891,134.6629,0.4824,0.7321,815,947,2,6.761
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",28,版面顺序high,True,quality_improved,110.2964,144.6185,0.5661,0.7419,695,4178,2,8.864
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",30,版面顺序high,False,candidate_lost_too_much_text,126.1942,158.845,0.5785,0.5785,16921,16921,2,14.393
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",32,版面顺序high,True,quality_improved,143.5522,163.3825,0.6751,0.83,1190,1277,2,13.431
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",33,版面顺序high,True,quality_improved,101.5228,133.3334,0.4726,0.7276,810,881,2,6.875
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",34,版面顺序high,True,quality_improved,124.0992,145.9756,0.535,0.7786,1193,27995,2,14.399
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",36,版面顺序high,False,quality_not_improved_enough,133.7087,138.2954,0.6695,0.6695,988,988,2,10.713
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",37,版面顺序high,True,quality_improved,144.9013,165.4193,0.6763,0.8456,1190,1252,2,8.666
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",38,版面顺序high,True,quality_improved,83.9082,100.5224,0.5346,0.5747,341,602,2,7.081
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",39,版面顺序high,True,quality_improved,100.3728,131.9092,0.4619,0.6709,878,1035,2,8.427
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",42,版面顺序high,True,quality_improved,110.6863,143.3351,0.5285,0.7895,785,900,2,9.69
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",44,版面顺序high,True,quality_improved,122.3971,176.9124,0.4896,0.8981,1229,1364,2,14.368
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",45,版面顺序high,True,quality_improved,116.8444,141.7067,0.5735,0.784,812,882,2,7.82
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",46,版面顺序high,True,quality_improved,103.79,125.6349,0.5269,0.6797,598,763,2,8.676
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",47,版面顺序high,True,quality_improved,129.9054,158.786,0.5825,0.832,1053,1139,2,11.883
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",48,版面顺序high,True,quality_improved,128.5751,154.2105,0.5338,0.8278,2122,4879,2,11.845
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",52,版面顺序high,True,quality_improved,97.7724,132.9309,0.5,0.7452,718,907,2,8.589
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",55,版面顺序high,True,quality_improved,114.5596,138.1025,0.5843,0.7317,760,951,2,9.835
"燃气轮机与燃气-蒸汽联合循环装置 上 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",56,版面顺序high,False,quality_not_improved_enough,132.5697,131.4467,0.72,0.72,922,922,2,8.609
